tx_id	SNF2KO_01	SNF2KO_02	SNF2KO_03	SNF2KO_04	SNF2KO_05	SNF2KO_06	SNF2KO_07	SNF2KO_08	SNF2KO_09	SNF2KO_10	SNF2KO_11	SNF2KO_12	WT_01	WT_02	WT_03	WT_04	WT_05	WT_06	WT_07	WT_08	WT_09	WT_10	WT_11	WT_12
YGL247W_id001	0	0	0	33.1197	16.2954	35.2568	0	24.3649	25.3054	0	0	0	29.9189	31.8508	0	0	0	0	0	33.7766	0	0	0	19.0747
YIL068W-A_mRNA	105.27	107.208	75.8886	0	0	66.5104	46.0808	47.4334	75.6986	0	0	105.632	41.5023	48.6822	0	63.9805	0	0	0	90.915	35.1394	0	0	111.264
YPL177C_id003	86.6793	0	0	38.6395	61.3844	0	51.2942	47.4048	0	0	47.212	81.4322	79.7729	71.6765	0	87.7396	0	0	0	0	64.6911	0	0	0
YKL041W_id002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30.5061
YDL189W_id004	73.9908	0	77.3047	0	0	51.9196	0	67.4425	87.1069	72.4737	78.8496	87.3242	0	0	64.8592	0	60.8978	84.8887	66.8887	0	0	0	40.9815	52.0631
YOR053W_mRNA	318.131	90.9736	162.318	153.155	62.1535	109.338	74.3272	44.7934	265.032	410.644	264.227	37.4457	188.946	141.525	63.3279	56.4561	0	145.742	255.466	216.889	181.042	139.86	498.801	0
YER115C_id002	0	0	0	33.6358	0	0	25.7339	31.4293	52.5645	29.6046	0	0	0	0	0	33.586	29.3302	43.77	0	16.2648	0	31.759	0	40.4856
YDR351W_id001	39.9864	17.1758	23.3126	32.5043	33.5229	22.2482	38.2522	24.0125	27.2419	19.3529	31.1932	29.3897	12.8801	25.8339	20.3332	27.9065	27.3036	25.1868	29.9564	16.9964	15.1796	19.4911	11.4838	35.5288
YIL072W_mRNA	7.64445	4.81219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.6818	0	0	0	0	0	0
YKL214C_id002	91.1136	38.2374	0	0	62.7323	0	55.9153	0	66.1414	40.1054	53.7029	86.5493	52.1758	48.0824	62.5109	56.7192	65.6709	82.1251	54.7969	48.769	31.1114	62.1411	0	46.5402
YGR235C_id002	98.6374	73.4845	104.301	68.9345	107.317	115.358	120.657	86.0793	98.9006	98.1766	105.685	106.17	76.3254	53.4738	96.26	98.1305	118.13	110.269	115.634	57.4241	84.1706	88.0162	51.7273	50.7625
YBL033C_id001	163.618	122.071	106.56	75.6381	129.55	129.43	130.161	99.6703	124.172	108.952	150.683	109.592	121.023	75.5511	108.512	97.8594	99.3084	84.5532	82.9662	107.647	108.012	65.0943	116.604	105.463
YDL222C_id001	12.7578	7.40807	5.43848	4.80974	4.65856	10.0727	8.91265	2.256	5.71069	6.56881	7.99337	15.3253	7.12422	3.00606	4.05385	8.89082	12.9873	7.75475	2.7348	7.02433	2.95774	7.61421	5.94282	3.82627
YIL071C_id001	0	0	8.89449	3.57411	6.7685	5.31509	5.02224	2.62273	0.860106	6.06444	2.02461	7.58892	9.42207	1.96284	2.89053	2.79163	11.9746	0	10.0175	0	4.28412	2.83173	1.60355	1.47339
YIL037C_mRNA	1.16081	3.5075	5.56695	3.10476	5.39476	3.18767	10.6856	2.96261	5.17084	2.12241	5.77283	6.8704	4.48694	6.20237	3.22543	3.44305	5.9447	3.38999	5.54393	2.09698	3.21057	5.34392	3.00039	3.43054
YDL205C_id001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YER172C-A_mRNA	24.7819	0	0	0	0	0	0	0	0	0	0	0	0	30.3177	0	0	0	0	0	0	0	0	0	46.6883
YDL211C_id005	0	13.3431	15.2478	7.0866	29.5524	0	14.633	9.01618	9.44194	16.148	17.5686	0	0	12.5839	0	12.2247	10.855	13.7558	16.872	9.57269	0	6.50532	6.08743	10.4402
YKL218C_id001	12.7382	2.70946	5.52816	6.62443	5.28614	9.16917	3.34557	13.9681	3.34322	7.087	14.5287	11.8784	3.47803	21.5507	13.5088	17.326	12.126	25.1823	15.1446	5.0649	3.38315	5.29036	3.06301	9.7315
YIL076W_id002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YFL012W_id006	0	0	0	3.22663	0	8.83412	0	0	0	4.41144	4.79954	0	0	0	0	0	0	0	0	0	4.44878	0	0	0
YIL078W_id002	238.861	92.0751	275.287	84.1866	214.269	196.175	134.799	157.588	211.962	233.902	259.175	196.228	213.487	219.438	232.602	272.201	129.951	296.855	182.327	165.057	194.102	155.733	160.947	203.587
YDR182W-A_id003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YDL001W_id001	27.1477	13.2695	0	23.4917	16.3275	9.05675	0	24.454	0	20.4386	11.1184	26.7796	10.8022	0	22.1861	0	0	0	0	14.4241	0	0	11.007	12.585
YOR094W_id001	24.5229	8.90724	22.8516	8.99487	39.0676	13.2348	24.572	17.5573	20.9044	30.3576	6.96089	0	8.20029	6.1729	8.67881	10.3393	10.2302	24.0469	4.26814	23.2712	12.2275	18.8904	9.80546	16.9354
YIL085C_id001	0	0	0	0	0	0	0	0	0	11.7203	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YIL020C-A_mRNA	0	0	0	50.1238	0	79.5071	0	0	94.4852	0	0	0	0	0	0	0	0	0	117.419	0	0	65.7922	0	0
YJR157W_mRNA	0	13.3548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.2099	0	15.9686	0	0	0	0
YIL086C_mRNA	0	0	0	22.416	0	0	61.696	85.5586	0	30.6471	66.6866	0	0	0	0	0	0	0	32.0212	30.2799	0	30.8659	0	33.024
YJL014W_id001	0	118.396	0	113.404	0	163.809	143.2	0	0	152.908	182.647	160.376	150.326	0	127.833	0	0	152.572	155.294	134.172	139.105	0	0	0
YMR112C_id001	0	0	67.9484	0	0	69.1693	0	72.3213	0	73.3989	0	0	0	0	0	0	0	0	0	0	65.3119	0	0	0
YHL021C_id001	86.1603	56.2604	0	0	69.2257	62.8269	99.4776	0	0	0	62.4572	64.8243	194.744	68.9251	139.315	155.934	333.549	85.2949	114.382	259.852	166.946	274.293	177.407	271.893
YOR001W_id001	23.4711	7.50119	8.65858	0	0	0	0	0	0	11.5539	0	24.0433	0	0	30.1002	23.2057	32.3614	0	0	17.9385	0	0	0	0
YLR009W_id001	0	43.5317	81.594	53.2128	89.2729	0	60.6261	15.0548	14.7723	0	51.8588	12.6578	0	50.1519	0	20.1646	98.3734	89.825	0	81.7952	0	78.3252	0	81.0982
YIL088C_id001	125.821	82.3723	111.295	74.7837	119.547	83.1792	105.526	88.0103	112.094	93.2979	148.782	136.526	91.8645	78.4325	82.8696	0	100.232	63.9622	84.1273	77.027	79.9099	83.6666	62.6337	104.665
YIL089W_id001	0	0	8.34013	2.90712	0	19.8984	0	0	7.7467	9.93655	0	17.1548	0	7.74341	8.05364	0	8.90606	10.5806	0	1.96349	0	4.003	0	14.9901
YBR084C-A_id001	0	1.45541	0	0	6.12045	0	0	2.44373	2.48122	0	0	0	0	2.62134	2.7154	0	0	2.81685	0	3.52299	0	2.64926	0	0
YGR264C_id001	10.0593	3.16351	0	6.65937	5.26609	0	0	0	11.7383	2.69432	0	0	0	0	5.91458	2.32724	4.41575	12.0073	20.8362	0	0	2.48985	0	7.67304
YMR169C_id001	31.5408	14.4036	19.0675	0	19.0259	10.9234	0	0	5.17443	12.1445	0	0	13.1446	0	9.88661	0	13.2993	6.51234	3.34613	5.94187	0	0	9.65543	0
YER084W_mRNA	102.075	11.0153	13.9865	9.75054	13.5538	13.3479	53.6932	49.6219	12.9913	53.3237	58.0149	43.1531	0	0	40.518	14.4172	44.8066	14.1951	13.9286	26.3424	13.4438	0	12.5637	43.0945
YER030W_id005	98.3464	162.621	258.287	154.16	122.091	174.537	250.717	202.136	184.376	286.234	122.955	225.088	149.651	0	157.427	175.223	226.924	92.1641	102.968	110.698	57.3217	0	114.786	161.452
YGR196C_id001	0	0	0	15.9319	23.1139	0	0	26.5413	19.4502	25.2482	0	35.2428	22.1415	0	14.1049	0	21.307	21.7757	16.6942	17.1467	0	0	0	0
YIL090W_id004	42.7018	0	34.3157	0	25.7453	46.4825	23.3725	23.564	32.9022	32.7074	33.289	0	16.7288	33.916	0	45.6421	0	37.0744	0	0	19.1521	24.44	16.904	27.2857
YEL006W_id001	50.2059	0	0	0	0	51.3859	47.0757	0	0	25.6381	0	0	0	0	0	0	0	0	0	0	0	0	27.0237	0
YBR296C_id001	13.9424	6.01835	7.6424	3.99548	8.32963	16.4087	9.16745	5.93063	10.6469	10.0148	8.91479	4.91196	107.785	18.6241	32.2838	29.5388	78.5418	29.0836	14.2689	89.9527	23.8717	59.601	49.7661	59.844
YIL092W_id002	0	10.1249	0	7.81059	10.2814	0	0	0	7.2499	0	11.7877	0	0	0	0	12.8396	0	0	0	0	5.98633	0	0	5.3304
YIL093C_id001	19.4306	0	0	0	0	4.94432	0	4.20665	4.22778	13.0596	13.0678	0	11.4632	11.9118	4.53244	5.89267	18.976	41.0444	0	0	4.18578	14.351	4.82397	5.67967
YEL021W_id002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YNR061C_id001	0	0	0	0	0	0	0	0	0	10.237	0	8.38945	0	0	0	0	0	0	0	0	0	0	0	0
YER116C_id005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YHR202W_id001	0	13.1871	0	0	8.11306	15.9796	13.0567	11.1385	10.047	11.9694	17.3633	0	0	6.80138	0	0	0	14.8653	0	15.7712	0	0	10.3405	0
YIL094C_id002	0	0	0	0	0	0	0	0	0	0	0	0	40.3636	0	0	0	0	0	0	0	0	0	0	0
YJL208C_id006	12.8061	0	21.0565	0	0	11.7222	0	0	0	0	0	14.4371	0	30.9541	0	0	16.864	20.837	0	0	8.43313	0	7.88105	12.6153
YPL178W_id001	0	0	0	0	0	0	0	0	0	0	0	201.357	0	0	0	0	0	0	0	0	0	0	0	0
YDR375C_id001	47.3384	30.3094	0	23.0091	0	29.1061	46.6527	36.1285	0	29.9532	0	0	39.5214	36.4935	33.8395	0	45.2099	39.819	32.2086	0	24.2848	25.6179	0	41.872
YIL098C_id001	55.2142	0	0	33.5634	0	64.3248	0	68.3236	89.4374	0	0	79.2225	58.2062	0	60.4377	64.5153	0	68.4073	0	90.676	106.435	50.8371	56.2208	0
YDR366C_mRNA	390.098	268.097	445.859	199.931	387.689	473.144	245.413	209.826	218.659	278.918	372.069	424.213	79.8141	137.145	87.7865	244.497	107.569	190.53	94.1069	124.306	122.616	152.223	27.0409	119.978
YIL014C-A_id011	0	0	0	0	72.2119	25.3982	34.5654	0	44.4951	20.2926	38.6363	0	16.0875	0	0	10.9731	11.3676	16.206	15.9018	10.0247	0	0	0	21.8665
YBR287W_id003	0	64.2348	0	0	102.728	97.323	0	0	0	0	115.476	143.187	0	0	0	124.588	149.263	0	0	127.063	0	132.107	81.3585	167.247
YIL100W_mRNA	0	0	18.2193	0	0	0	17.6823	0	0	0	0	0	18.5623	0	0	0	0	0	18.348	17.353	17.7093	0	0	0
YNL209W_id001	142.236	248.584	434.477	89.7658	906.503	838.156	143.126	320.651	375.931	670.696	692.206	584.461	1103.11	1035.63	1073.56	888.917	895.625	1189.92	1183.67	128.017	920.603	0	889.471	725.173
YLL039C_id002	280.566	213.037	245.154	168.822	249.789	255.015	270.44	209.881	248.564	259.179	284.486	275.313	271.122	136.026	199.779	204.889	278.294	151.741	137.324	320.963	245.143	281.317	263.116	300.879
YIL100C-A_mRNA	0	0	43.2908	15.0065	0	20.543	0	0	0	20.5169	0	0	0	19.9856	20.7863	0	0	21.8468	0	40.5387	0	0	19.336	22.1081
YLR204W_id002	0	218.359	314.223	0	220.915	235.198	0	0	223.191	0	0	190.096	229.674	0	255.832	215.934	210.538	143.822	214.752	307.511	219.12	0	260.12	0
YER167W_id001	0	0	0	0	0	0	0	0	0	0	41.3054	0	0	0	0	0	0	0	0	0	0	0	0	0
YIL102C_mRNA	35.1808	0	0	0	0	0	0	0	62.6855	32.1622	0	0	33.9966	0	0	69.566	0	0	33.6042	0	32.4344	0	30.3111	0
YGL145W_id003	0	9.59801	0	0	0	0	16.1946	0	0	0	0	17.3541	0	17.4081	0	33.8213	0	0	15.8707	0	6.30752	14.399	10.9471	0
YDR098C_id001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.2886	0	0	0	18.7527	0
YPR029C_id001	57.7926	44.8365	51.6864	32.8995	48.636	53.616	34.508	37.2067	38.2679	35.6985	41.9462	40.8306	36.9799	41.0335	33.9973	52.5063	44.7949	58.5394	46.9968	26.8058	28.8005	0	34.3168	44.622
YIL144W_id001	32.176	20.7314	23.6001	15.187	35.1848	18.1913	16.5518	21.7375	24.4502	13.8424	28.2379	28.9391	17.3755	19.3833	8.76515	27.1339	27.1401	15.661	16.271	20.5149	9.59723	13.9413	6.52287	13.9838
YMR320W_id003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YGR287C_id002	0	0	0	13.119	0	16.3877	20.9259	0	0	0	0	0	14.2048	0	17.1054	0	13.3617	0	0	14.5941	12.0468	22.8447	12.9266	9.39079
YIL068C_id003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.8895	0	0	0	0	0	0	0
YJR057W_id002	0	0	0	0	0	0	0	0	0	23.0311	0	0	0	42.1361	55.8713	58.463	0	51.8143	0	51.281	16.357	19.5892	30.5626	72.1082
YBL002W_id001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YBR145W_id004	148.788	101.429	123.566	80.0766	112.998	157.787	117.502	101.88	75.4409	116.116	137.16	65.393	202.246	89.62	0	0	172.021	97.1478	61.6692	176.53	107.644	136.629	126.279	185.895
YBR187W_id007	142.9	75.1383	85.389	63.8788	122.155	125.789	70.1986	120.816	93.0233	118.619	141.805	94.1144	160.386	147.246	149.298	144.339	143.128	153.369	154.244	149.914	129.598	134.608	142.999	143.561
YJL144W_id003	68.7057	44.7779	40.5533	22.1493	68.7732	62.8905	74.8815	0	32.9593	77.3053	33.1551	67.774	60.9408	62.4873	93.0057	26.8865	81.007	36.0134	50.6292	62.0579	65.4235	84.6544	68.3024	54.663
YLR154W-B_mRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YIL104C_id001	16.7643	0	0	3.73657	0	0	0	7.13098	8.71233	0	4.16855	9.64659	6.75002	0	0	17.956	0	0	0	10.0948	7.72781	0	0	8.25728
YCR024C_id001	0	0	0	15.1091	0	0	0	0	0	0	0	0	0	0	0	13.1415	0	0	0	0	12.2541	0	0	0
YIL105W-A_mRNA	0	2321.24	0	1079.92	0	971.926	0	210.612	430.275	1069.05	2198.16	0	0	876.314	0	0	0	0	0	0	0	0	0	0
YIL106W_id001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.06949	0	0	0	23.5048
YFR017C_id004	253.522	163.763	144.236	121.905	211.752	204.216	180.777	190.969	99.9363	252.506	162.538	221.561	350.223	122.855	202.05	168.392	343.477	134.913	154.694	203.54	335.917	228.743	235.318	254.723
YDL193W_id004	60.6912	0	64.68	27.0547	61.1124	43.2089	62.0756	0	46.5603	47.7776	51.9808	58.2051	0	51.0444	34.352	48.3373	58.7086	39.3868	0	42.6368	24.8681	48.1187	33.4077	56.4654
YER143W_id003	67.6162	0	88.4374	40.0747	0	0	0	0	0	0	74.895	0	0	0	0	0	72.4028	0	0	0	72.255	0	0	0
YDL033C_id003	12.3892	4.67939	4.45615	2.07104	0	11.3405	8.55345	6.58741	0	7.07883	7.70158	0	13.4686	0	14.7257	13.7802	19.0341	0	13.3132	12.5892	12.8497	0	12.0087	0
YNCA0002W_tRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YDL138W_id002	15.8708	22.312	11.3265	0	0	0	21.3827	24.8806	19.9351	17.5879	21.8946	23.8386	19.0283	21.5207	8.05791	0	20.1683	20.0397	21.7737	0	14.8532	11.5373	10.5542	0
YIL108W_id001	43.6667	26.1138	38.3927	0	52.4255	28.3126	39.3591	34.0529	42.9552	38.2566	34.3836	38.5876	0	0	6.72254	0	42.8614	0	0	0	36.903	35.1794	0	0
YHR203C_id001	78.5448	9.84682	0	103.112	78.2949	52.491	0	0	65.7976	0	113.371	66.8712	28.1859	63.9784	0	33.5362	27.9654	158.204	11.1951	93.9281	0	49.0281	0	34.0607
YIL111W_id006	0	0	43.2647	0	0	32.0201	55.0707	26.5041	71.6571	66.6569	27.4885	49.289	0	28.317	62.4838	25.9318	70.0395	0	0	38.8966	45.3293	56.2451	40.8976	31.9949
YHR100C_id001	45.9606	30.0894	64.6698	20.4881	42.7206	44.8832	22.5697	54.7424	27.2976	44.8198	36.5759	30.2249	17.7659	32.7432	36.893	21.2095	34.5212	0	35.1206	27.6789	19.7738	0	18.4791	18.5964
YIL112W_id003	0	15.4972	26.8095	24.025	24.6461	0	18.862	29.8832	0	0	11.1718	26.5832	0	26.701	0	22.4934	26.5006	20.1253	18.9039	16.4517	0	29.094	0	26.2564
YIL107C_id001	34.1242	0	0	0	30.3389	0	0	0	0	27.1272	19.9217	0	0	0	0	28.6043	0	0	23.3833	0	0	0	0	14.6156
YJL094C_id002	0	19.4457	0	0	0	0	0	0	0	33.5173	0	0	18.0914	19.4507	0	0	0	18.2247	20.1179	0	13.6642	0	13.4418	0
YIL113W_id003	0	0	7.04975	4.80258	0	17.4204	17.9529	6.78319	0	3.79701	13.9297	4.60377	0	13.1928	31.1832	5.6327	22.8053	25.0547	26.2662	14.9493	0	15.5898	14.1243	0
YIL114C_id001	0	75.6396	77.3016	0	38.5904	87.1856	74.1891	0	52.2192	58.0498	51.0112	81.9101	59.0008	91.3448	63.3362	57.951	80.0456	47.5482	55.9869	44.1186	0	0	44.1878	0
YIL114C_id002	81.6924	0	0	48.0036	0	0	0	37.9082	0	0	0	0	0	0	0	0	0	0	0	0	38.7987	47.8649	0	68.282
YLR344W_id001	726.119	593.874	893.662	377.463	606.443	726.823	673.321	610.484	777.012	875.389	803.304	726.502	655.821	862.237	842.224	775.622	863.485	958.498	863.544	824.074	764.005	709.492	711.36	900.241
YDL091C_id001	45.1299	0	30.3005	19.1119	39.151	37.1791	0	20.4765	36.1858	28.8803	0	0	0	0	22.2931	26.7718	36.9789	0	0	27.1755	16.6427	0	19.4415	0
YLR276C_id001	44.1429	21.3754	37.9972	34.8147	41.0301	37.2985	27.1461	40.4426	61.5117	41.3901	39.4024	49.1269	49.2197	66.4916	61.8522	91.7639	67.2395	113.095	72.4807	0	44.8709	0	35.1071	0
YGR074W_id002	0	45.3901	0	54.7208	0	77.5383	0	0	49.1171	40.0471	0	0	0	0	0	70.5022	99.7734	0	0	0	64.5648	50.42	0	92.3155
YFR052W_id002	0	0	0	0	0	0	0	106.922	0	0	0	151.935	0	0	0	0	0	152.114	0	0	0	0	0	0
YKL128C_id005	0	67.5488	116.957	0	75.5596	111.617	68.5431	0	87.0435	98.4699	137.453	120.284	106.05	92.3005	79.8787	100.466	93.6699	0	75.7077	106.468	65.5776	67.3628	87.5494	106.107
YIL121W_id005	0	11.8605	0	0	17.354	0	16.3914	12.7069	0	11.5084	0	8.99353	68.4099	63.1999	70.2137	93.5948	90.9342	89.3153	55.5054	70.3868	43.4951	56.967	59.151	44.116
YKL138C-A_id002	102.626	86.4522	108.083	67.6281	115.184	114.14	142.53	88.4894	59.0127	126.906	95.7523	63.8726	63.221	93.8942	108.503	68.525	102.308	105.417	87.7213	58.1809	0	51.3659	87.9437	63.6965
YIL122W_id005	54.3823	0	0	0	53.5209	0	0	0	0	49.7162	0	74.1561	27.8215	35.6094	28.1474	33.2093	36.0414	23.3554	38.195	23.1155	10.3223	0	22.0493	0
YML081C-A_id001	175.858	159.412	222.651	112.884	196.149	209.619	233.112	191.499	213.075	205.785	181.909	215.107	156.344	175.399	150.634	97.3671	266.578	164.343	147.82	222.372	175.1	148.964	66.667	166.309
YIL123W_id001	0	0	0	0	0	164.62	0	0	0	0	0	0	0	0	0	0	43.835	56.0481	0	0	0	0	0	0
YBR054W_id001	0	0	0	0	0	0	0	0	0	5.87625	0	4.6216	0	0	27.3857	0	0	0	35.6103	0	0	0	0	0
YIL125W_id001	81.9248	39.4237	54.1316	35.7085	52.4573	52.2158	54.1865	45.4315	49.7394	36.0607	50.0977	59.8621	46.9138	35.6674	39.9067	47.3991	52.2108	42.5334	34.1996	42.2062	30.7712	48.6105	35.0309	49.0203
YJR108W_mRNA	32.75	12.3697	0	10.9494	45.6609	14.989	15.0737	13.9307	0	14.97	0	16.1529	15.8238	29.1647	0	16.1898	50.3155	15.9403	15.6412	14.7906	30.1933	30.1537	28.2167	32.262
YFR006W_id003	73.5353	42.748	69.1712	51.3119	80.7338	60.2326	66.6301	75.0131	73.8654	46.0759	89.0096	92.1718	61.0436	48.0507	46.319	46.8418	71.4406	48.6821	53.1921	54.6804	64.3051	46.045	46.4888	81.6752
YNL255C_id005	221.826	157.433	271.189	138.687	211.197	193.199	172.968	213.3	225.779	276.1	209.953	241.66	226.225	296.49	291.343	273.347	275.797	310.77	274.863	252.983	264.36	190.859	207.495	262.19
YHR204W_id002	29.8041	19.8653	17.7312	19.3428	0	24.8743	22.594	20.1351	31.2383	0	19.1813	37.1823	14.4004	26.5413	26.7927	0	0	0	0	15.0437	0	16.9491	15.8603	0
YJR066W_mRNA	8.77886	4.29887	5.68908	4.34333	6.61637	6.41768	12.7894	8.69669	9.30131	6.00623	9.52487	8.92793	7.93434	7.48716	8.01156	10.2535	10.6014	9.10011	8.43012	8.04235	8.02926	8.04572	7.65569	7.06706
YIL127C_id001	21.9349	16.26	0	0	0	25.2169	30.18	28.9185	44.5682	14.3724	37.7681	42.7354	0	0	0	0	10.3369	0	34.0841	13.6947	28.8172	0	0	14.1159
YIL129C_mRNA	17.71	8.33395	17.822	11.0655	18.8899	18.6029	14.6991	16.7954	13.9674	15.1288	20.2137	20.9066	17.1139	11.1174	11.025	17.5098	13.084	16.3921	13.8659	12.8496	14.9892	10.6925	13.0073	9.43809
YIL132C_id001	15.6019	0	7.24024	0	0	0	0	4.47984	0	0	0	0	0	5.55479	0	0	0	0	0	0	0	0	0	17.8009
YIL132C_id002	4.86204	13.1799	0	7.29161	12.163	11.9781	12.0458	6.26622	21.3732	3.98764	21.6922	12.9083	8.43015	0	8.08001	12.9377	13.4028	6.36918	14.5825	11.8196	8.04277	12.0483	6.88807	0
YHR213W_mRNA	5.75721	0	7.62325	0	0	0	0	0	0	15.7755	5.72961	0	7.33978	0	5.33234	5.69211	0	0	5.4992	0	0	13.5485	7.61574	5.64672
YNCI0001W_snoRNA	0	0	0	0	0	0	0	0	0	0	0	0	0	387.993	0	0	0	0	0	0	0	0	0	0
YIL134C-A_id001	3.83533	7.52804	0	0	0	12.797	9.27338	6.23693	0	13.4043	7.29178	14.4636	3.54221	29.3837	13.5804	0	13.3105	5.09446	3.50132	9.93276	0	13.5002	10.6521	7.22196
YIL135C_id001	0	6.77449	0	16.6028	9.74338	0	19.2603	7.77356	7.03964	36.8259	8.97752	9.4185	72.4946	8.30024	24.5766	0	44.4341	29.5717	0	8.40669	52.5129	38.3736	0	0
YGR288W_id003	0	0	19.5636	0	0	21.7821	0	0	0	14.503	0	0	0	0	0	0	0	25.3708	0	0	10.4469	0	8.78672	0
YIL137C_id002	40.057	24.7574	44.7077	25.3237	42.6479	26.6666	29.4989	31.5994	18.2764	35.2883	43.4636	36.6401	0	23.3488	0	36.7238	0	29.068	18.0874	0	20.1436	29.5052	0	29.4157
YIL140W_id001	0	0	7.70489	0	0	0	0	0	0	10.5659	0	41.4553	22.5614	0	0	0	0	0	0	0	17.9372	9.31985	0	0
YBR196C-A_id001	18.8913	14.2705	9.05978	6.31595	0	8.64616	0	16.0714	4.20758	0	0	13.9763	13.6915	12.6174	13.1229	14.0082	9.67455	18.3898	22.5558	8.53169	13.0624	4.34841	0	9.30489
YIL126W_id002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YIL141W_mRNA	0	0	0	0	13.2634	0	26.2713	0	0	0	14.1929	0	0	0	0	0	0	0	13.6302	0	0	0	0	0
YGR033C_id001	6.44003	0	0	4.77852	5.03666	4.40065	0	0	0	28.0025	3.94374	0	16.3953	0	0	5.05755	0	5.19419	0	3.94166	0	4.23147	0	10.3068
YIL142C-A_mRNA	93.686	39.1591	79.615	45.6797	112.506	57.6765	55.7794	0	0	43.6867	57.9026	72.4604	74.564	78.1199	196.43	0	0	232.541	100.969	48.8498	84.549	106.909	0	55.3695
YGR271C-A_id001	0	0	0	0	0	0	0	8.40278	9.31464	0	0	0	10.8152	42.3583	0	0	0	20.4161	20.9273	0	0	0	0	0
YLL006W-A_mRNA	0	0	0	197.359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YIL143C_mRNA	37.6439	24.4684	35.2664	24.0003	34.9894	36.8617	36.2641	30.5353	27.2976	15.2061	25.2512	31.0884	24.5331	24.9472	29.19	29.4284	24.2097	30.6792	28.431	22.9312	16.1419	17.7328	16.5937	33.6334
YHR102W_id001	26.9387	14.7997	25.8383	11.0534	13.0886	19.6148	21.98	19.7925	15.2726	25.187	18.8775	18.7222	14.1992	16.9018	23.8166	19.3703	26.9645	21.4557	20.4682	17.6961	18.0623	14.6564	7.91245	16.8874
YNCA0003W_snoRNA	563.842	425.927	540.81	0	0	0	0	0	0	515.463	0	556.196	0	0	0	0	0	0	538.574	509.286	519.826	0	0	0
YFL059W_mRNA	71.0801	21.1491	34.3878	15.7545	97.5793	23.6041	39.16	36.7754	0	67.0068	63.6239	0	21.6836	21.9975	9.58601	0	0	27.0518	38.3414	29.2528	26.9417	38.7097	6.34551	7.67996
YIL145C_id002	97.9895	81.4396	106.082	54.4847	97.0892	77.7518	93.2272	80.6001	81.4956	106.026	95.8485	88.6229	86.8172	91.4218	93.8022	104.976	117.115	76.3258	101.181	81.1487	72.2863	73.6954	59.1098	77.239
YJR105W_id002	437.269	258.235	335.187	230.294	351.77	369.434	326.397	315.086	371.106	370.755	417.711	366.53	282.926	249.857	244.899	296.138	229.144	315.027	298.808	249.799	348.689	258.753	271.26	295.528
YGR084C_id002	0	22.1353	31.3159	15.0093	22.2254	28.0433	45.6915	29.8859	0	29.8482	0	50.3233	10.6542	30.2236	28.3502	14.3733	43.8912	57.6067	0	33.1769	0	31.9402	22.8558	58.2958
YER079W_id001	153.673	0	0	0	113.785	121.593	107.894	0	0	130.963	0	123.327	0	0	0	69.5298	98.7069	0	57.2218	0	0	0	0	74.4088
YBR197C_id001	25.3433	32.8531	37.7488	0	27.8348	30.5461	38.1172	19.2119	29.7783	39.1108	37.4531	51.8605	26.22	28.7966	34.8208	20.8818	37.2153	36.1225	17.5884	23.5689	32.672	13.7434	0	22.5268
YER160C	0	27.5016	0	0	0	0	0	0	0	24.4479	0	0	0	0	0	0	56.0092	0	0	0	0	0	30.986	0
YIL148W_id002	2707.56	2215.12	2856	1442.34	2298.57	2625.78	2595.91	2461.29	2676.81	2788.55	2643.47	2784.98	2228.84	2914.55	2762.74	2652.19	3046.42	3248.85	3072.63	2667.44	2675.1	2230.9	2387.01	2895.33
YIL149C_mRNA	24.1899	14.4924	26.802	19.5214	29.4619	17.1795	18.8122	21.2887	21.5509	22.4956	26.5488	29.6216	16.1211	23.7702	19.3144	29.2769	22.2131	32.0737	19.5204	15.0685	15.3803	19.5842	8.98341	16.4341
