transcript_id	protein_id	denovo_feature_id	best_hit_id	annotation_status
TRINITY_DN2646_c0_g1_i1	TRINITY_DN2646_c0_g1_i1.p1	TRINITY_DN2646_c0_g1_i1	YHR087W	homology_hit_with_go
TRINITY_DN2647_c0_g1_i1	TRINITY_DN2647_c0_g1_i1.p1	TRINITY_DN2647_c0_g1_i1	YFR022W	homology_hit_with_go
TRINITY_DN2649_c0_g1_i1	TRINITY_DN2649_c0_g1_i1.p1	TRINITY_DN2649_c0_g1_i1	YNL136W	homology_hit_with_go
TRINITY_DN264_c0_g1_i1	TRINITY_DN264_c0_g1_i1.p1	TRINITY_DN264_c0_g1_i1	YCR038C	homology_hit_with_go
TRINITY_DN2650_c0_g1_i1	TRINITY_DN2650_c0_g1_i1.p1	TRINITY_DN2650_c0_g1_i1	YCL017C	homology_hit_with_go
TRINITY_DN2651_c0_g1_i1	TRINITY_DN2651_c0_g1_i1.p1	TRINITY_DN2651_c0_g1_i1	YDR409W	homology_hit_with_go
TRINITY_DN2653_c0_g1_i1	TRINITY_DN2653_c0_g1_i1.p1	TRINITY_DN2653_c0_g1_i1	YJR127C	homology_hit_with_go
TRINITY_DN2654_c0_g1_i1	TRINITY_DN2654_c0_g1_i1.p1	TRINITY_DN2654_c0_g1_i1	YOL041C	homology_hit_with_go
TRINITY_DN2655_c0_g1_i1	TRINITY_DN2655_c0_g1_i1.p1	TRINITY_DN2655_c0_g1_i1	YJL194W	homology_hit_with_go
TRINITY_DN2656_c0_g1_i1	TRINITY_DN2656_c0_g1_i1.p1	TRINITY_DN2656_c0_g1_i1	YDR382W	homology_hit_with_go
TRINITY_DN2657_c0_g1_i1	TRINITY_DN2657_c0_g1_i1.p1	TRINITY_DN2657_c0_g1_i1	YMR198W	homology_hit_with_go
TRINITY_DN265_c0_g1_i1	TRINITY_DN265_c0_g1_i1.p1	TRINITY_DN265_c0_g1_i1	YBR114W	homology_hit_with_go
TRINITY_DN2660_c0_g1_i1	TRINITY_DN2660_c0_g1_i1.p1	TRINITY_DN2660_c0_g1_i1	YML081W	homology_hit_with_go
TRINITY_DN2661_c0_g1_i1	TRINITY_DN2661_c0_g1_i1.p1	TRINITY_DN2661_c0_g1_i1	YLR443W	homology_hit_with_go
TRINITY_DN2662_c0_g1_i1	TRINITY_DN2662_c0_g1_i1.p1	TRINITY_DN2662_c0_g1_i1	YNL293W	homology_hit_with_go
TRINITY_DN2663_c0_g1_i1	TRINITY_DN2663_c0_g1_i1.p1	TRINITY_DN2663_c0_g1_i1	YCL028W	homology_hit_with_go
TRINITY_DN2664_c0_g1_i1	TRINITY_DN2664_c0_g1_i1.p1	TRINITY_DN2664_c0_g1_i1	YLR045C	homology_hit_with_go
TRINITY_DN2666_c0_g1_i1	TRINITY_DN2666_c0_g1_i1.p1	TRINITY_DN2666_c0_g1_i1	YOR271C	homology_hit_with_go
TRINITY_DN2667_c0_g1_i1	TRINITY_DN2667_c0_g1_i1.p1	TRINITY_DN2667_c0_g1_i1	YOR042W	homology_hit_with_go
TRINITY_DN2668_c0_g1_i1	TRINITY_DN2668_c0_g1_i1.p1	TRINITY_DN2668_c0_g1_i1	YBL098W	homology_hit_with_go
TRINITY_DN2669_c0_g1_i1	TRINITY_DN2669_c0_g1_i1.p1	TRINITY_DN2669_c0_g1_i1	YJR006W	homology_hit_with_go
TRINITY_DN266_c0_g1_i1	TRINITY_DN266_c0_g1_i1.p1	TRINITY_DN266_c0_g1_i1	YJL083W	homology_hit_with_go
TRINITY_DN2671_c0_g1_i1	TRINITY_DN2671_c0_g1_i1.p1	TRINITY_DN2671_c0_g1_i1	YOL071W	homology_hit_with_go
TRINITY_DN2672_c0_g1_i1	TRINITY_DN2672_c0_g1_i1.p1	TRINITY_DN2672_c0_g1_i1	YHR176W	homology_hit_with_go
TRINITY_DN2674_c0_g1_i1	TRINITY_DN2674_c0_g1_i1.p1	TRINITY_DN2674_c0_g1_i1	YDL149W	homology_hit_with_go
TRINITY_DN2675_c0_g1_i1	TRINITY_DN2675_c0_g1_i1.p1	TRINITY_DN2675_c0_g1_i1	YPL255W	homology_hit_with_go
TRINITY_DN2676_c0_g1_i1	TRINITY_DN2676_c0_g1_i1.p1	TRINITY_DN2676_c0_g1_i1	YGR106C	homology_hit_with_go
TRINITY_DN2677_c0_g1_i1	TRINITY_DN2677_c0_g1_i1.p1	TRINITY_DN2677_c0_g1_i1	YML076C	homology_hit_with_go
TRINITY_DN2678_c0_g1_i1	TRINITY_DN2678_c0_g1_i1.p1	TRINITY_DN2678_c0_g1_i1	YMR225C	homology_hit_with_go
TRINITY_DN2679_c0_g1_i1	TRINITY_DN2679_c0_g1_i1.p1	TRINITY_DN2679_c0_g1_i1	YHR036W	homology_hit_with_go
TRINITY_DN267_c0_g1_i1	TRINITY_DN267_c0_g1_i1.p1	TRINITY_DN267_c0_g1_i1	YNL101W	homology_hit_with_go
TRINITY_DN2681_c0_g1_i1	TRINITY_DN2681_c0_g1_i1.p1	TRINITY_DN2681_c0_g1_i1	YBR203W	homology_hit_with_go
TRINITY_DN2682_c0_g1_i1	TRINITY_DN2682_c0_g1_i1.p1	TRINITY_DN2682_c0_g1_i1	YDR126W	homology_hit_with_go
TRINITY_DN2683_c0_g1_i1	TRINITY_DN2683_c0_g1_i1.p1	TRINITY_DN2683_c0_g1_i1	YEL031W	homology_hit_with_go
TRINITY_DN2684_c0_g1_i1	TRINITY_DN2684_c0_g1_i1.p1	TRINITY_DN2684_c0_g1_i1	YDR334W	homology_hit_with_go
TRINITY_DN2685_c0_g1_i1	TRINITY_DN2685_c0_g1_i1.p1	TRINITY_DN2685_c0_g1_i1	YMR190C	homology_hit_with_go
TRINITY_DN2686_c0_g1_i1	TRINITY_DN2686_c0_g1_i1.p1	TRINITY_DN2686_c0_g1_i1	YIL115C	homology_hit_with_go
TRINITY_DN2687_c0_g1_i1	TRINITY_DN2687_c0_g1_i1.p1	TRINITY_DN2687_c0_g1_i1	YJL087C	homology_hit_with_go
TRINITY_DN2688_c0_g1_i1	TRINITY_DN2688_c0_g1_i1.p1	TRINITY_DN2688_c0_g1_i1	YDL117W	homology_hit_with_go
TRINITY_DN2689_c0_g1_i1	TRINITY_DN2689_c0_g1_i1.p1	TRINITY_DN2689_c0_g1_i1	YDR359C	homology_hit_with_go
TRINITY_DN2690_c0_g1_i1	TRINITY_DN2690_c0_g1_i1.p1	TRINITY_DN2690_c0_g1_i1	YDR369C	homology_hit_with_go
TRINITY_DN2691_c0_g1_i1	TRINITY_DN2691_c0_g1_i1.p1	TRINITY_DN2691_c0_g1_i1	YER034W	homology_hit_with_go
TRINITY_DN2692_c0_g1_i1	TRINITY_DN2692_c0_g1_i1.p1	TRINITY_DN2692_c0_g1_i1	YGL061C	homology_hit_with_go
TRINITY_DN2693_c0_g1_i1	TRINITY_DN2693_c0_g1_i1.p1	TRINITY_DN2693_c0_g1_i1	YLL055W	homology_hit_with_go
TRINITY_DN2694_c0_g1_i1	TRINITY_DN2694_c0_g1_i1.p1	TRINITY_DN2694_c0_g1_i1	YMR279C	homology_hit_with_go
TRINITY_DN2695_c0_g1_i1	TRINITY_DN2695_c0_g1_i1.p1	TRINITY_DN2695_c0_g1_i1	YNL195C	homology_hit_with_go
TRINITY_DN2696_c0_g1_i1	TRINITY_DN2696_c0_g1_i1.p1	TRINITY_DN2696_c0_g1_i1	YDL042C	homology_hit_with_go
TRINITY_DN2697_c0_g1_i1	TRINITY_DN2697_c0_g1_i1.p1	TRINITY_DN2697_c0_g1_i1	YNR040W	homology_hit_with_go
TRINITY_DN2698_c0_g1_i1	TRINITY_DN2698_c0_g1_i1.p1	TRINITY_DN2698_c0_g1_i1	YNR033W	homology_hit_with_go
TRINITY_DN2699_c0_g1_i1	TRINITY_DN2699_c0_g1_i1.p1	TRINITY_DN2699_c0_g1_i1	YER049W	homology_hit_with_go
TRINITY_DN269_c0_g1_i1	TRINITY_DN269_c0_g1_i1.p1	TRINITY_DN269_c0_g1_i1	YBR127C	homology_hit_with_go
TRINITY_DN26_c0_g1_i1	TRINITY_DN26_c0_g1_i1.p1	TRINITY_DN26_c0_g1_i1	YJL190C	homology_hit_with_go
TRINITY_DN2700_c0_g1_i1	TRINITY_DN2700_c0_g1_i1.p1	TRINITY_DN2700_c0_g1_i1	YPL074W	homology_hit_with_go
TRINITY_DN2701_c0_g1_i1	TRINITY_DN2701_c0_g1_i1.p1	TRINITY_DN2701_c0_g1_i1	YMR043W	homology_hit_with_go
TRINITY_DN2702_c0_g1_i1	TRINITY_DN2702_c0_g1_i1.p2	TRINITY_DN2702_c0_g1_i1	YKL108W	homology_hit_with_go
TRINITY_DN2704_c0_g1_i1	TRINITY_DN2704_c0_g1_i1.p1	TRINITY_DN2704_c0_g1_i1	YER113C	homology_hit_with_go
TRINITY_DN2705_c0_g1_i1	TRINITY_DN2705_c0_g1_i1.p1	TRINITY_DN2705_c0_g1_i1	YLR098C	homology_hit_with_go
TRINITY_DN2706_c0_g1_i1	TRINITY_DN2706_c0_g1_i1.p1	TRINITY_DN2706_c0_g1_i1	YDR254W	homology_hit_with_go
TRINITY_DN2707_c0_g1_i1	TRINITY_DN2707_c0_g1_i1.p1	TRINITY_DN2707_c0_g1_i1	YOR019W	homology_hit_with_go
TRINITY_DN2708_c0_g1_i1	TRINITY_DN2708_c0_g1_i1.p1	TRINITY_DN2708_c0_g1_i1	YER140W	homology_hit_with_go
TRINITY_DN2709_c0_g1_i1	TRINITY_DN2709_c0_g1_i1.p1	TRINITY_DN2709_c0_g1_i1	YML060W	homology_hit_with_go
TRINITY_DN270_c0_g1_i1	TRINITY_DN270_c0_g1_i1.p1	TRINITY_DN270_c0_g1_i1	YHR077C	homology_hit_with_go
TRINITY_DN2711_c0_g1_i1	TRINITY_DN2711_c0_g1_i1.p1	TRINITY_DN2711_c0_g1_i1	YPR041W	homology_hit_with_go
TRINITY_DN2715_c0_g1_i1	TRINITY_DN2715_c0_g1_i1.p1	TRINITY_DN2715_c0_g1_i1	YEL012W	homology_hit_with_go
TRINITY_DN2716_c0_g1_i1	TRINITY_DN2716_c0_g1_i1.p1	TRINITY_DN2716_c0_g1_i1	YHR067W	homology_hit_with_go
TRINITY_DN2717_c0_g1_i1	TRINITY_DN2717_c0_g1_i1.p1	TRINITY_DN2717_c0_g1_i1	YPL123C	homology_hit_with_go
TRINITY_DN2718_c0_g1_i1	TRINITY_DN2718_c0_g1_i1.p1	TRINITY_DN2718_c0_g1_i1	YDR383C	homology_hit_with_go
TRINITY_DN2719_c0_g1_i1	TRINITY_DN2719_c0_g1_i1.p1	TRINITY_DN2719_c0_g1_i1	YBR160W	homology_hit_with_go
TRINITY_DN271_c0_g1_i1	TRINITY_DN271_c0_g1_i1.p1	TRINITY_DN271_c0_g1_i1	YOR191W	homology_hit_with_go
TRINITY_DN2720_c0_g1_i1	TRINITY_DN2720_c0_g1_i1.p1	TRINITY_DN2720_c0_g1_i1	YLR166C	homology_hit_with_go
TRINITY_DN2721_c0_g1_i1	TRINITY_DN2721_c0_g1_i1.p1	TRINITY_DN2721_c0_g1_i1	YGL127C	homology_hit_with_go
TRINITY_DN2723_c0_g1_i1	TRINITY_DN2723_c0_g1_i1.p1	TRINITY_DN2723_c0_g1_i1	YDL138W	homology_hit_with_go
TRINITY_DN2724_c0_g1_i1	TRINITY_DN2724_c0_g1_i1.p1	TRINITY_DN2724_c0_g1_i1	YGR065C	homology_hit_with_go
TRINITY_DN2725_c0_g1_i1	TRINITY_DN2725_c0_g1_i1.p2	TRINITY_DN2725_c0_g1_i1	YNL015W	homology_hit_with_go
TRINITY_DN2726_c0_g1_i1	TRINITY_DN2726_c0_g1_i1.p1	TRINITY_DN2726_c0_g1_i1	YDR041W	homology_hit_with_go
TRINITY_DN2727_c0_g1_i1	TRINITY_DN2727_c0_g1_i1.p1	TRINITY_DN2727_c0_g1_i1		no_hit
TRINITY_DN2728_c0_g1_i1	TRINITY_DN2728_c0_g1_i1.p1	TRINITY_DN2728_c0_g1_i1	YGL097W	homology_hit_with_go
TRINITY_DN2729_c0_g1_i1	TRINITY_DN2729_c0_g1_i1.p1	TRINITY_DN2729_c0_g1_i1	YKL193C	homology_hit_with_go
TRINITY_DN272_c0_g1_i1	TRINITY_DN272_c0_g1_i1.p1	TRINITY_DN272_c0_g1_i1	YOR212W	homology_hit_with_go
TRINITY_DN2730_c0_g1_i1	TRINITY_DN2730_c0_g1_i1.p1	TRINITY_DN2730_c0_g1_i1	YML107C	homology_hit_with_go
TRINITY_DN2731_c0_g1_i1	TRINITY_DN2731_c0_g1_i1.p1	TRINITY_DN2731_c0_g1_i1	YKR061W	homology_hit_with_go
TRINITY_DN2732_c0_g1_i1	TRINITY_DN2732_c0_g1_i1.p1	TRINITY_DN2732_c0_g1_i1	YDL188C	homology_hit_with_go
TRINITY_DN2733_c0_g1_i1	TRINITY_DN2733_c0_g1_i1.p1	TRINITY_DN2733_c0_g1_i1	YHR155W	homology_hit_with_go
TRINITY_DN2735_c0_g1_i1	TRINITY_DN2735_c0_g1_i1.p1	TRINITY_DN2735_c0_g1_i1	YOL087C	homology_hit_with_go
TRINITY_DN2736_c0_g1_i1	TRINITY_DN2736_c0_g1_i1.p1	TRINITY_DN2736_c0_g1_i1	YHR099W	homology_hit_with_go
TRINITY_DN2737_c0_g1_i1	TRINITY_DN2737_c0_g1_i1.p1	TRINITY_DN2737_c0_g1_i1	YJL039C	homology_hit_with_go
TRINITY_DN2739_c0_g1_i1	TRINITY_DN2739_c0_g1_i1.p1	TRINITY_DN2739_c0_g1_i1	YCL031C	homology_hit_with_go
TRINITY_DN273_c0_g1_i1	TRINITY_DN273_c0_g1_i1.p1	TRINITY_DN273_c0_g1_i1	YAL022C	homology_hit_with_go
TRINITY_DN2740_c0_g1_i1	TRINITY_DN2740_c0_g1_i1.p1	TRINITY_DN2740_c0_g1_i1	YNL233W	homology_hit_with_go
TRINITY_DN2741_c0_g1_i1	TRINITY_DN2741_c0_g1_i1.p1	TRINITY_DN2741_c0_g1_i1	YNL262W	homology_hit_with_go
TRINITY_DN2742_c0_g1_i1	TRINITY_DN2742_c0_g1_i1.p1	TRINITY_DN2742_c0_g1_i1	YOR075W	homology_hit_with_go
TRINITY_DN2743_c0_g1_i1	TRINITY_DN2743_c0_g1_i1.p1	TRINITY_DN2743_c0_g1_i1	YML082W	homology_hit_with_go
TRINITY_DN2746_c0_g1_i1	TRINITY_DN2746_c0_g1_i1.p1	TRINITY_DN2746_c0_g1_i1	YNL259C	homology_hit_with_go
TRINITY_DN2747_c0_g1_i1	TRINITY_DN2747_c0_g1_i1.p1	TRINITY_DN2747_c0_g1_i1	YKL139W	homology_hit_with_go
TRINITY_DN2748_c0_g1_i1	TRINITY_DN2748_c0_g1_i1.p1	TRINITY_DN2748_c0_g1_i1	YDR464W	homology_hit_with_go
TRINITY_DN274_c0_g1_i1	TRINITY_DN274_c0_g1_i1.p1	TRINITY_DN274_c0_g1_i1	YOR217W	homology_hit_with_go
TRINITY_DN2750_c0_g1_i1	TRINITY_DN2750_c0_g1_i1.p1	TRINITY_DN2750_c0_g1_i1	YPL072W	homology_hit_with_go
TRINITY_DN2751_c0_g1_i1	TRINITY_DN2751_c0_g1_i1.p1	TRINITY_DN2751_c0_g1_i1	YHR204W	homology_hit_with_go
TRINITY_DN2752_c0_g1_i1	TRINITY_DN2752_c0_g1_i1.p1	TRINITY_DN2752_c0_g1_i1	YIL013C	homology_hit_with_go
TRINITY_DN2753_c0_g1_i1	TRINITY_DN2753_c0_g1_i1.p1	TRINITY_DN2753_c0_g1_i1	YBR074W	homology_hit_with_go
TRINITY_DN2754_c0_g1_i1	TRINITY_DN2754_c0_g1_i1.p1	TRINITY_DN2754_c0_g1_i1	YPR010C	homology_hit_with_go
TRINITY_DN2755_c0_g1_i1	TRINITY_DN2755_c0_g1_i1.p1	TRINITY_DN2755_c0_g1_i1	YLR143W	homology_hit_with_go
TRINITY_DN2756_c0_g1_i1	TRINITY_DN2756_c0_g1_i1.p1	TRINITY_DN2756_c0_g1_i1	YGR131W	homology_hit_with_go
TRINITY_DN2757_c0_g1_i1	TRINITY_DN2757_c0_g1_i1.p1	TRINITY_DN2757_c0_g1_i1	YGL093W	homology_hit_with_go
TRINITY_DN2759_c0_g1_i1	TRINITY_DN2759_c0_g1_i1.p1	TRINITY_DN2759_c0_g1_i1	YJL095W	homology_hit_with_go
TRINITY_DN275_c0_g1_i1	TRINITY_DN275_c0_g1_i1.p1	TRINITY_DN275_c0_g1_i1	YJR090C	homology_hit_with_go
TRINITY_DN2761_c0_g1_i1	TRINITY_DN2761_c0_g1_i1.p1	TRINITY_DN2761_c0_g1_i1	YBL097W	homology_hit_with_go
TRINITY_DN2762_c0_g1_i1	TRINITY_DN2762_c0_g1_i1.p1	TRINITY_DN2762_c0_g1_i1	YNL290W	homology_hit_with_go
TRINITY_DN2763_c0_g1_i1	TRINITY_DN2763_c0_g1_i1.p1	TRINITY_DN2763_c0_g1_i1	YCR105W	homology_hit_with_go
TRINITY_DN2764_c0_g1_i1	TRINITY_DN2764_c0_g1_i1.p1	TRINITY_DN2764_c0_g1_i1	YDL087C	homology_hit_with_go
TRINITY_DN2765_c0_g1_i1	TRINITY_DN2765_c0_g1_i1.p1	TRINITY_DN2765_c0_g1_i1	YOR087W	homology_hit_with_go
TRINITY_DN2766_c0_g1_i1	TRINITY_DN2766_c0_g1_i1.p1	TRINITY_DN2766_c0_g1_i1		no_hit
TRINITY_DN2767_c0_g1_i1	TRINITY_DN2767_c0_g1_i1.p1	TRINITY_DN2767_c0_g1_i1		no_hit
TRINITY_DN2768_c0_g1_i1	TRINITY_DN2768_c0_g1_i1.p1	TRINITY_DN2768_c0_g1_i1	YJR066W	homology_hit_with_go
TRINITY_DN2769_c0_g1_i1	TRINITY_DN2769_c0_g1_i1.p1	TRINITY_DN2769_c0_g1_i1	YPL134C	homology_hit_with_go
TRINITY_DN276_c0_g1_i1	TRINITY_DN276_c0_g1_i1.p1	TRINITY_DN276_c0_g1_i1	YOR054C	homology_hit_with_go
TRINITY_DN276_c1_g1_i1	TRINITY_DN276_c1_g1_i1.p1	TRINITY_DN276_c1_g1_i1	YOR229W	homology_hit_with_go
TRINITY_DN2770_c0_g1_i1	TRINITY_DN2770_c0_g1_i1.p1	TRINITY_DN2770_c0_g1_i1	YHR171W	homology_hit_with_go
TRINITY_DN2771_c0_g1_i1	TRINITY_DN2771_c0_g1_i1.p1	TRINITY_DN2771_c0_g1_i1	YBR239C	homology_hit_with_go
TRINITY_DN2772_c0_g1_i1	TRINITY_DN2772_c0_g1_i1.p2	TRINITY_DN2772_c0_g1_i1	YHR119W	homology_hit_with_go
TRINITY_DN2773_c0_g1_i1	TRINITY_DN2773_c0_g1_i1.p1	TRINITY_DN2773_c0_g1_i1	YDL104C	homology_hit_with_go
TRINITY_DN2774_c0_g1_i1	TRINITY_DN2774_c0_g1_i1.p1	TRINITY_DN2774_c0_g1_i1	YKR008W	homology_hit_with_go
TRINITY_DN2775_c0_g1_i1	TRINITY_DN2775_c0_g1_i1.p1	TRINITY_DN2775_c0_g1_i1	YEL025C	homology_hit_with_go
TRINITY_DN2776_c0_g1_i1	TRINITY_DN2776_c0_g1_i1.p1	TRINITY_DN2776_c0_g1_i1	YHR161C	homology_hit_with_go
TRINITY_DN2778_c0_g1_i1	TRINITY_DN2778_c0_g1_i1.p1	TRINITY_DN2778_c0_g1_i1	YNL009W	homology_hit_with_go
TRINITY_DN2779_c0_g1_i1	TRINITY_DN2779_c0_g1_i1.p2	TRINITY_DN2779_c0_g1_i1	YJL130C	homology_hit_with_go
TRINITY_DN277_c0_g1_i1	TRINITY_DN277_c0_g1_i1.p1	TRINITY_DN277_c0_g1_i1	YOR198C	homology_hit_with_go
TRINITY_DN2780_c0_g1_i1	TRINITY_DN2780_c0_g1_i1.p1	TRINITY_DN2780_c0_g1_i1	YIL092W	homology_hit_with_go
TRINITY_DN2781_c0_g1_i1	TRINITY_DN2781_c0_g1_i1.p1	TRINITY_DN2781_c0_g1_i1	YER045C	homology_hit_with_go
TRINITY_DN2782_c0_g1_i1	TRINITY_DN2782_c0_g1_i1.p1	TRINITY_DN2782_c0_g1_i1	YJR054W	homology_hit_with_go
TRINITY_DN2783_c0_g1_i1	TRINITY_DN2783_c0_g1_i1.p1	TRINITY_DN2783_c0_g1_i1	YIR031C	homology_hit_with_go
TRINITY_DN2786_c0_g1_i1	TRINITY_DN2786_c0_g1_i1.p1	TRINITY_DN2786_c0_g1_i1	YDR515W	homology_hit_with_go
TRINITY_DN2787_c0_g1_i1	TRINITY_DN2787_c0_g1_i1.p2	TRINITY_DN2787_c0_g1_i1	YGR177C	homology_hit_with_go
TRINITY_DN2788_c0_g1_i1	TRINITY_DN2788_c0_g1_i1.p2	TRINITY_DN2788_c0_g1_i1	YPL076W	homology_hit_with_go
TRINITY_DN2789_c0_g1_i1	TRINITY_DN2789_c0_g1_i1.p1	TRINITY_DN2789_c0_g1_i1	YGR014W	homology_hit_with_go
TRINITY_DN278_c0_g1_i1	TRINITY_DN278_c0_g1_i1.p1	TRINITY_DN278_c0_g1_i1	YIL138C	homology_hit_with_go
TRINITY_DN2790_c0_g1_i1	TRINITY_DN2790_c0_g1_i1.p1	TRINITY_DN2790_c0_g1_i1	YOL137W	homology_hit_with_go
TRINITY_DN2791_c0_g1_i1	TRINITY_DN2791_c0_g1_i1.p1	TRINITY_DN2791_c0_g1_i1	YMR263W	homology_hit_with_go
TRINITY_DN2793_c0_g1_i1	TRINITY_DN2793_c0_g1_i1.p1	TRINITY_DN2793_c0_g1_i1	YMR301C	homology_hit_with_go
TRINITY_DN2795_c0_g1_i1	TRINITY_DN2795_c0_g1_i1.p1	TRINITY_DN2795_c0_g1_i1	YNR026C	homology_hit_with_go
TRINITY_DN2796_c0_g1_i1	TRINITY_DN2796_c0_g1_i1.p1	TRINITY_DN2796_c0_g1_i1	YLR183C	homology_hit_with_go
TRINITY_DN2797_c0_g1_i1	TRINITY_DN2797_c0_g1_i1.p1	TRINITY_DN2797_c0_g1_i1	YMR190C	homology_hit_with_go
TRINITY_DN2798_c0_g1_i1	TRINITY_DN2798_c0_g1_i1.p1	TRINITY_DN2798_c0_g1_i1	YJL049W	homology_hit_with_go
TRINITY_DN2799_c0_g1_i1	TRINITY_DN2799_c0_g1_i1.p1	TRINITY_DN2799_c0_g1_i1	YOR236W	homology_hit_with_go
TRINITY_DN279_c0_g1_i1	TRINITY_DN279_c0_g1_i1.p1	TRINITY_DN279_c0_g1_i1	YPR036W	homology_hit_with_go
TRINITY_DN27_c0_g1_i1	TRINITY_DN27_c0_g1_i1.p1	TRINITY_DN27_c0_g1_i1	YGL031C	homology_hit_with_go
TRINITY_DN27_c0_g1_i2	TRINITY_DN27_c0_g1_i2.p1	TRINITY_DN27_c0_g1_i2	YGL031C	homology_hit_with_go
TRINITY_DN27_c0_g1_i3	TRINITY_DN27_c0_g1_i3.p1	TRINITY_DN27_c0_g1_i3	YGL031C	homology_hit_with_go
TRINITY_DN2800_c0_g1_i1	TRINITY_DN2800_c0_g1_i1.p1	TRINITY_DN2800_c0_g1_i1	YLR290C	homology_hit_with_go
TRINITY_DN2801_c0_g1_i1	TRINITY_DN2801_c0_g1_i1.p1	TRINITY_DN2801_c0_g1_i1	YDL105W	homology_hit_with_go
TRINITY_DN2802_c0_g1_i1	TRINITY_DN2802_c0_g1_i1.p1	TRINITY_DN2802_c0_g1_i1	YPR121W	homology_hit_with_go
TRINITY_DN2803_c0_g1_i1	TRINITY_DN2803_c0_g1_i1.p1	TRINITY_DN2803_c0_g1_i1	YPR190C	homology_hit_with_go
TRINITY_DN2805_c0_g1_i1	TRINITY_DN2805_c0_g1_i1.p1	TRINITY_DN2805_c0_g1_i1	YPL219W	homology_hit_with_go
TRINITY_DN2806_c0_g1_i1	TRINITY_DN2806_c0_g1_i1.p1	TRINITY_DN2806_c0_g1_i1	YLR080W	homology_hit_with_go
TRINITY_DN2807_c0_g1_i1	TRINITY_DN2807_c0_g1_i1.p1	TRINITY_DN2807_c0_g1_i1	YLR114C	homology_hit_with_go
TRINITY_DN2808_c0_g1_i1	TRINITY_DN2808_c0_g1_i1.p1	TRINITY_DN2808_c0_g1_i1	YOR109W	homology_hit_with_go
TRINITY_DN2809_c0_g1_i1	TRINITY_DN2809_c0_g1_i1.p1	TRINITY_DN2809_c0_g1_i1	YBR147W	homology_hit_with_go
TRINITY_DN280_c0_g1_i1	TRINITY_DN280_c0_g1_i1.p1	TRINITY_DN280_c0_g1_i1	YMR250W	homology_hit_with_go
TRINITY_DN2810_c0_g1_i1	TRINITY_DN2810_c0_g1_i1.p1	TRINITY_DN2810_c0_g1_i1	YHL040C	homology_hit_with_go
TRINITY_DN2811_c0_g1_i1	TRINITY_DN2811_c0_g1_i1.p2	TRINITY_DN2811_c0_g1_i1	YDL149W	homology_hit_with_go
TRINITY_DN2813_c0_g1_i1	TRINITY_DN2813_c0_g1_i1.p1	TRINITY_DN2813_c0_g1_i1	YDL030W	homology_hit_with_go
TRINITY_DN2814_c0_g1_i1	TRINITY_DN2814_c0_g1_i1.p1	TRINITY_DN2814_c0_g1_i1	YGR072W	homology_hit_with_go
TRINITY_DN2815_c0_g1_i1	TRINITY_DN2815_c0_g1_i1.p1	TRINITY_DN2815_c0_g1_i1	YDR119W-A	homology_hit_with_go
TRINITY_DN2816_c0_g1_i1	TRINITY_DN2816_c0_g1_i1.p1	TRINITY_DN2816_c0_g1_i1	YNL327W	homology_hit_with_go
TRINITY_DN2817_c0_g1_i1	TRINITY_DN2817_c0_g1_i1.p1	TRINITY_DN2817_c0_g1_i1	YKL201C	homology_hit_with_go
TRINITY_DN2818_c0_g1_i1	TRINITY_DN2818_c0_g1_i1.p1	TRINITY_DN2818_c0_g1_i1	YDR197W	homology_hit_with_go
TRINITY_DN2819_c0_g1_i1	TRINITY_DN2819_c0_g1_i1.p1	TRINITY_DN2819_c0_g1_i1	YCR067C	homology_hit_with_go
TRINITY_DN281_c0_g1_i1	TRINITY_DN281_c0_g1_i1.p1	TRINITY_DN281_c0_g1_i1	YCR020W-B	homology_hit_with_go
TRINITY_DN2820_c0_g1_i1	TRINITY_DN2820_c0_g1_i1.p1	TRINITY_DN2820_c0_g1_i1	YIL048W	homology_hit_with_go
TRINITY_DN2821_c0_g1_i1	TRINITY_DN2821_c0_g1_i1.p1	TRINITY_DN2821_c0_g1_i1	YDR307W	homology_hit_with_go
TRINITY_DN2823_c0_g1_i1	TRINITY_DN2823_c0_g1_i1.p2	TRINITY_DN2823_c0_g1_i1	YMR117C	homology_hit_with_go
TRINITY_DN2824_c0_g1_i1	TRINITY_DN2824_c0_g1_i1.p1	TRINITY_DN2824_c0_g1_i1	YLR210W	homology_hit_with_go
TRINITY_DN2826_c0_g1_i1	TRINITY_DN2826_c0_g1_i1.p1	TRINITY_DN2826_c0_g1_i1	YNR010W	homology_hit_with_go
TRINITY_DN2828_c0_g1_i1	TRINITY_DN2828_c0_g1_i1.p1	TRINITY_DN2828_c0_g1_i1	YBR200W	homology_hit_with_go
TRINITY_DN2829_c0_g1_i1	TRINITY_DN2829_c0_g1_i1.p1	TRINITY_DN2829_c0_g1_i1	YBR020W	homology_hit_with_go
TRINITY_DN282_c0_g1_i1	TRINITY_DN282_c0_g1_i1.p1	TRINITY_DN282_c0_g1_i1	YDR516C	homology_hit_with_go
TRINITY_DN2830_c0_g1_i1	TRINITY_DN2830_c0_g1_i1.p1	TRINITY_DN2830_c0_g1_i1	YGL173C	homology_hit_with_go
TRINITY_DN2832_c0_g1_i1	TRINITY_DN2832_c0_g1_i1.p1	TRINITY_DN2832_c0_g1_i1	YNL224C	homology_hit_with_go
